name,week,population,deaths,confirmed,recovered,active,hospitalized,hospitalization rate
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9986857,NA,NA,NA,NA,NA,0.0
"US, MI",2020-10-27,9982008,1768,27001,452,25233,3910,1.034353225
"US, MI",2020-10-27,9940132,3670,40399,8342,36729,NA,0.0
"US, MI",2020-10-27,9875237,4787,49582,22686,22109,NA,0.0
"US, MI",2020-10-27,9798291,5406,56621,33168,18047,NA,0.0
"US, MI",2020-10-27,9711649,6013,65836,44964,14859,NA,0.0
"US, MI",2020-10-27,9620343,6157,69946,51099,12690,NA,0.0
"US, MI",2020-10-27,9526690,6321,77198,53867,17010,NA,0.0
"US, MI",2020-10-27,9431037,6421,87958,57502,24035,NA,0.0
"US, MI",2020-10-27,9333725,6539,98689,63636,28514,NA,0.0
"US, MI",2020-10-27,9234283,6706,110343,72580,31057,NA,0.0
"US, MI",2020-10-27,9132308,6900,122251,80678,34673,NA,0.0
"US, MI",2020-10-27,9027762,7044,134373,95051,32278,NA,0.0
"US, MI",2020-10-27,8920752,7219,149453,104271,37963,NA,0.0
"US, MI",2020-10-27,8809997,7552,179669,114939,57178,NA,0.0
"US, MI",2020-10-27,8771789,7699,197406,121093,68614,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639632,NA,NA,NA,NA,NA,0.0
"US, MN",2020-10-27,5639413,79,1695,909,1616,405,1.7067003792857143
"US, MN",2020-10-27,5636548,319,4644,2043,4325,950,1.4611787867601786
"US, MN",2020-10-27,5628963,672,13435,8473,4290,1915,1.0181296187995144
"US, MN",2020-10-27,5616417,1006,23531,16930,5595,2936,0.8912255565606501
"US, MN",2020-10-27,5598827,1314,30172,25620,3238,3581,0.8477585651786929
"US, MN",2020-10-27,5577805,1460,35549,30809,3280,4010,0.8057289134112643
"US, MN",2020-10-27,5555140,1542,42772,37199,4031,4424,0.7388010848218428
"US, MN",2020-10-27,5531303,1620,52281,45987,4674,5028,0.6869471837624708
"US, MN",2020-10-27,5506237,1724,62303,55855,4724,5711,0.6547494846613671
"US, MN",2020-10-27,5479454,1855,72390,64876,5659,6326,0.6241982910030986
"US, MN",2020-10-27,5451016,1949,82716,75757,5010,NA,0.0
"US, MN",2020-10-27,5420890,2056,95659,85259,8344,NA,0.0
"US, MN",2020-10-27,5388987,2194,112268,100171,9903,NA,0.0
"US, MN",2020-10-27,5354444,2406,135372,120421,12545,NA,0.0
"US, MN",2020-10-27,5342109,2511,148472,127362,18599,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137428,NA,NA,NA,NA,NA,0.0
"US, MO",2020-10-27,6137029,151,4815,NA,4597,1041,1.5667328878571427
"US, MO",2020-10-27,6133350,339,7761,NA,7322,NA,0.0
"US, MO",2020-10-27,6126525,571,10627,NA,10028,NA,0.0
"US, MO",2020-10-27,6116562,738,13087,NA,12354,NA,0.0
"US, MO",2020-10-27,6104161,893,16218,NA,15347,NA,0.0
"US, MO",2020-10-27,6089687,1014,21034,NA,19685,NA,0.0
"US, MO",2020-10-27,6073676,1116,29192,NA,27184,NA,0.0
"US, MO",2020-10-27,6056046,1245,46214,NA,43949,NA,0.0
"US, MO",2020-10-27,6036292,1374,64019,NA,61602,NA,0.0
"US, MO",2020-10-27,6014540,1510,81696,NA,78726,NA,0.0
"US, MO",2020-10-27,5989869,1746,102480,NA,98548,NA,0.0
"US, MO",2020-10-27,5961840,2083,126910,NA,121452,NA,0.0
"US, MO",2020-10-27,5928557,2437,150493,NA,143514,NA,0.0
"US, MO",2020-10-27,5889136,2835,179621,NA,170698,NA,0.0
"US, MO",2020-10-27,5874433,3055,193152,NA,182955,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10488084,NA,NA,NA,NA,NA,0.0
"US, NC",2020-10-27,10487789,112,5113,NA,5001,418,0.5839456846428571
"US, NC",2020-10-27,10483928,382,10180,NA,9798,NA,0.0
"US, NC",2020-10-27,10476233,641,16968,9115,7212,NA,0.0
"US, NC",2020-10-27,10464797,919,26885,14954,11012,NA,0.0
"US, NC",2020-10-27,10449389,1127,42845,23653,18065,NA,0.0
"US, NC",2020-10-27,10430651,1352,62248,36921,23975,NA,0.0
"US, NC",2020-10-27,10408965,1529,87669,67124,19016,NA,0.0
"US, NC",2020-10-27,10383290,1860,116700,92302,22538,NA,0.0
"US, NC",2020-10-27,10351998,2280,139739,116969,20490,NA,0.0
"US, NC",2020-10-27,10315181,2630,161076,136630,21816,NA,0.0
"US, NC",2020-10-27,10272734,3023,182286,156652,22611,NA,0.0
"US, NC",2020-10-27,10224396,3440,206060,176422,26198,NA,0.0
"US, NC",2020-10-27,10170030,3770,231471,192644,35057,NA,0.0
"US, NC",2020-10-27,10110308,4170,261742,231611,25961,NA,0.0
"US, NC",2020-10-27,10088859,4378,274635,231611,38646,NA,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,0,0,0,0,0,0,0.0
"US, NE",2020-10-27,-1223,103,9260,NA,9157,NA,0.0
"US, NE",2020-10-27,-3319,164,13648,NA,13484,NA,0.0
"US, NE",2020-10-27,-6127,215,16640,9610,6815,1067,0.4580185439560435
"US, NE",2020-10-27,-9820,267,18899,13053,5579,1315,0.4970028648530157
"US, NE",2020-10-27,-14048,288,21399,15860,5251,1421,0.4743212299640171
"US, NE",2020-10-27,-18663,321,25157,18520,6316,1587,0.45059881089614356
"US, NE",2020-10-27,-23741,356,29244,21312,7576,1880,0.45919065205072573
"US, NE",2020-10-27,-29332,391,33101,24689,8021,1954,0.421653208578075
"US, NE",2020-10-27,-35418,437,37851,28513,8901,NA,0.0
"US, NE",2020-10-27,-42141,469,43596,32238,10889,NA,0.0
"US, NE",2020-10-27,-49606,519,52382,36091,15772,NA,0.0
"US, NE",2020-10-27,-58029,603,64499,41930,21966,NA,0.0
"US, NE",2020-10-27,-61212,652,70732,43952,26128,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359711,NA,NA,NA,NA,NA,0.0
"US, NH",2020-10-27,1359640,25,922,249,897,152,1.1775643014285715
"US, NH",2020-10-27,1358934,60,2058,936,1998,249,0.8642232403165357
"US, NH",2020-10-27,1357266,151,3382,1236,1995,326,0.6885190504350763
"US, NH",2020-10-27,1354301,238,4492,2730,1524,438,0.6964762752830429
"US, NH",2020-10-27,1350118,318,5299,3843,1138,503,0.6780255034642657
"US, NH",2020-10-27,1344991,367,5747,4401,979,562,0.6985010813095028
"US, NH",2020-10-27,1339267,391,6068,5027,650,589,0.6933327055278271
"US, NH",2020-10-27,1333249,409,6500,5688,403,690,0.7582417582417572
"US, NH",2020-10-27,1326988,420,6887,6162,305,705,0.7311912713393786
"US, NH",2020-10-27,1320591,431,7194,6542,221,713,0.7079312125183685
"US, NH",2020-10-27,1314103,434,7620,6870,316,NA,0.0
"US, NH",2020-10-27,1307539,439,8121,7379,303,NA,0.0
"US, NH",2020-10-27,1300871,456,9143,7945,742,NA,0.0
"US, NH",2020-10-27,1293874,475,10397,8920,1002,NA,0.0
"US, NH",2020-10-27,1291474,483,11084,9263,1338,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8882190,NA,NA,NA,NA,NA,0.0
"US, NJ",2020-10-27,8874592,2805,68824,NA,66019,8185,0.8494752664285714
"US, NJ",2020-10-27,8799029,6771,116365,15642,109594,NA,0.0
"US, NJ",2020-10-27,8669277,9946,142834,15642,117116,NA,0.0
"US, NJ",2020-10-27,8506059,11531,159152,26084,121229,16960,0.7626530252502929
"US, NJ",2020-10-27,8324605,12621,167141,28606,125378,18707,0.8020253207972642
"US, NJ",2020-10-27,8123193,14975,172066,30092,126115,19841,0.8278991282461285
"US, NJ",2020-10-27,7894038,15560,176995,31261,128701,20632,0.8396179884654286
"US, NJ",2020-10-27,7658222,15825,182457,32313,132157,21321,0.8446870803009358
"US, NJ",2020-10-27,7420491,15885,188703,33223,136830,22096,0.8488236478211643
"US, NJ",2020-10-27,7181610,15921,194002,33744,140948,22560,0.8453927966238214
"US, NJ",2020-10-27,6941996,16023,199985,34345,145520,NA,0.0
"US, NJ",2020-10-27,6701040,16103,207854,34650,152097,NA,0.0
"US, NJ",2020-10-27,6458939,16174,220111,35404,162050,NA,0.0
"US, NJ",2020-10-27,6215497,16292,239900,36545,176847,NA,0.0
"US, NJ",2020-10-27,6133846,16350,250090,37127,184409,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096829,NA,NA,NA,NA,NA,0.0
"US, NM",2020-10-27,2096746,31,1345,304,1314,181,0.9612320764285714
"US, NM",2020-10-27,2095665,112,3213,705,3101,509,1.13156373660575
"US, NM",2020-10-27,2092991,242,5503,1515,3746,886,1.1500220658861429
"US, NM",2020-10-27,2088517,344,7493,2684,4465,1317,1.2554574745953357
"US, NM",2020-10-27,2082663,431,9621,3983,5207,1625,1.206438297177307
"US, NM",2020-10-27,2075652,492,11809,5251,6066,1851,1.1196061115614
"US, NM",2020-10-27,2067853,548,15291,6322,8421,2204,1.0295505292562357
"US, NM",2020-10-27,2059058,626,19791,7459,11706,2590,0.93476832903845
"US, NM",2020-10-27,2049076,695,22816,9612,12509,2897,0.9069450010018
"US, NM",2020-10-27,2038100,764,24920,12193,11963,3074,0.8811052510892
"US, NM",2020-10-27,2026189,818,26563,14120,11625,NA,0.0
"US, NM",2020-10-27,2013531,870,28692,16020,11802,NA,0.0
"US, NM",2020-10-27,2000182,911,32983,18621,13451,NA,0.0
"US, NM",2020-10-27,1986067,976,42586,20837,20773,NA,0.0
"US, NM",2020-10-27,1981077,1018,46490,21491,23981,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3080156,NA,NA,NA,NA,NA,0.0
"US, NV",2020-10-27,3079804,126,3134,NA,3008,NA,0.0
"US, NV",2020-10-27,3077133,230,4934,100,4704,NA,0.0
"US, NV",2020-10-27,3072796,333,6504,244,5927,NA,0.0
"US, NV",2020-10-27,3067125,406,8376,428,7542,NA,0.0
"US, NV",2020-10-27,3060566,462,10997,627,9908,NA,0.0
"US, NV",2020-10-27,3053311,500,17160,684,15976,NA,0.0
"US, NV",2020-10-27,3045106,593,28515,789,27133,NA,0.0
"US, NV",2020-10-27,3034897,759,44936,1054,43123,NA,0.0
"US, NV",2020-10-27,3021557,996,58048,1385,55667,NA,0.0
"US, NV",2020-10-27,3004326,1271,67220,1718,64231,NA,0.0
"US, NV",2020-10-27,2983900,1439,72806,1930,69437,NA,0.0
"US, NV",2020-10-27,2961126,1582,78355,2075,74698,NA,0.0
"US, NV",2020-10-27,2936794,1661,85779,2270,81848,NA,0.0
"US, NV",2020-10-27,2911058,1749,96178,2374,92059,NA,0.0
"US, NV",2020-10-27,2902213,1777,100761,2409,96579,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19453561,NA,NA,NA,NA,NA,0.0
"US, NY",2020-10-27,19423276,10842,203020,23887,192178,46201,1.6254908028571429
"US, NY",2020-10-27,19130880,23477,299691,53238,276214,65397,1.558676865743143
"US, NY",2020-10-27,18743572,27641,343051,59758,255652,74433,1.5498112109111644
"US, NY",2020-10-27,18310922,29646,368284,65289,273349,89194,1.729914956935407
"US, NY",2020-10-27,17856910,30795,382630,68584,283251,89995,1.6800079151436855
"US, NY",2020-10-27,17390111,31397,392539,70010,291132,89995,1.6375988846240213
"US, NY",2020-10-27,16907654,32395,402263,71643,298225,89995,1.5980128139337428
"US, NY",2020-10-27,16419627,32653,412878,72813,307412,89995,1.5569282659076715
"US, NY",2020-10-27,15928572,32797,422703,73842,316064,89995,1.5207401617008358
"US, NY",2020-10-27,15435568,32926,432131,74850,324355,89995,1.4875614768934144
"US, NY",2020-10-27,14940843,33019,445102,75649,334123,NA,0.0
"US, NY",2020-10-27,14443840,33286,457573,76528,345107,NA,0.0
"US, NY",2020-10-27,13943086,33469,477671,77631,363361,NA,0.0
"US, NY",2020-10-27,13439540,33650,501197,79162,384069,NA,0.0
"US, NY",2020-10-27,13271051,33730,511761,79717,394315,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11689100,NA,NA,NA,NA,NA,0.0
"US, OH",2020-10-27,11687912,430,7285,NA,6961,2156,2.1139327385714286
"US, OH",2020-10-27,11676788,1044,17303,NA,16366,3421,1.4122241394968642
"US, OH",2020-10-27,11656558,1596,26357,NA,24823,4718,1.2785977159767785
"US, OH",2020-10-27,11628501,2067,34566,NA,32435,5947,1.2289119779138857
"US, OH",2020-10-27,11594838,2373,40851,NA,38295,6864,1.2001804467105213
"US, OH",2020-10-27,11557708,2562,50309,NA,47502,7681,1.090546139145793
"US, OH",2020-10-27,11517664,2775,66853,45194,18595,8915,0.9525162884024857
"US, OH",2020-10-27,11473681,3102,86497,61056,22059,10425,0.8608886517946929
"US, OH",2020-10-27,11424359,3443,104248,82310,18204,11901,0.8154318822149358
"US, OH",2020-10-27,11369900,3799,118828,99035,15717,13150,0.7904582373562714
"US, OH",2020-10-27,11310380,4109,135326,113053,17870,NA,0.0
"US, OH",2020-10-27,11246700,4365,150009,129498,15771,NA,0.0
"US, OH",2020-10-27,11179050,4649,168749,143123,20627,NA,0.0
"US, OH",2020-10-27,11106039,5090,200231,159877,35137,NA,0.0
"US, OH",2020-10-27,11079982,5290,215697,168884,41512,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217737,NA,NA,NA,NA,NA,0.0
"US, OR",2020-10-27,4217577,55,1633,NA,1578,381,1.666520864285714
"US, OR",2020-10-27,4216368,101,2446,NA,2345,569,1.6616049526924428
"US, OR",2020-10-27,4214576,137,3479,1406,1936,685,1.406397569088
"US, OR",2020-10-27,4212410,151,4131,1981,1999,771,1.3331258429297643
"US, OR",2020-10-27,4209971,173,5377,2396,2808,875,1.1623581923005357
"US, OR",2020-10-27,4207120,202,8341,2649,5490,1022,0.8751948207648929
"US, OR",2020-10-27,4203831,237,12438,3094,9107,1234,0.7086577998300143
"US, OR",2020-10-27,4199800,303,17408,3736,13369,1537,0.6306624212184871
"US, OR",2020-10-27,4194703,375,22022,4282,17365,1845,0.5984275464794944
"US, OR",2020-10-27,4188589,438,25761,4789,20534,2093,0.5803346143395057
"US, OR",2020-10-27,4181475,499,28865,5310,23056,NA,0.0
"US, OR",2020-10-27,4173597,542,32581,5490,26549,NA,0.0
"US, OR",2020-10-27,4165002,599,37255,5870,30786,NA,0.0
"US, OR",2020-10-27,4155583,655,42436,5870,35911,NA,0.0
"US, OR",2020-10-27,4152211,689,44921,5870,38362,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12801989,NA,NA,NA,NA,NA,0.0
"US, PA",2020-10-27,12800152,691,25465,NA,24774,2317,0.6499116434285714
"US, PA",2020-10-27,12777273,2373,46327,NA,43954,NA,0.0
"US, PA",2020-10-27,12726369,4288,63105,NA,58817,NA,0.0
"US, PA",2020-10-27,12652521,5464,74984,46370,23150,NA,0.0
"US, PA",2020-10-27,12564334,6211,82944,58061,18672,NA,0.0
"US, PA",2020-10-27,12467926,6606,89863,66686,16571,NA,0.0
"US, PA",2020-10-27,12366226,6911,100330,73721,19698,NA,0.0
"US, PA",2020-10-27,12260415,7154,114083,82038,24891,NA,0.0
"US, PA",2020-10-27,12151439,7380,125918,94481,24057,NA,0.0
"US, PA",2020-10-27,12038728,7622,135912,106236,22054,NA,0.0
"US, PA",2020-10-27,11922790,7829,147703,117165,22709,NA,0.0
"US, PA",2020-10-27,11803594,8083,159933,127290,24560,NA,0.0
"US, PA",2020-10-27,11680617,8330,176781,138550,29901,NA,0.0
"US, PA",2020-10-27,11553103,8659,201248,152642,39947,NA,0.0
"US, PA",2020-10-27,11509396,8800,212791,158100,45891,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059361,NA,NA,NA,NA,NA,0.0
"US, RI",2020-10-27,1059062,108,3251,135,3171,331,0.7272487585714286
"US, RI",2020-10-27,1055598,340,8247,391,7996,750,0.6495868627552879
"US, RI",2020-10-27,1048182,615,12016,903,10645,1351,0.8030958721704428
"US, RI",2020-10-27,1037275,812,14635,1206,12736,1660,0.8101908341061071
"US, RI",2020-10-27,1024202,906,15947,1435,13679,1853,0.8299814564315715
"US, RI",2020-10-27,1010058,971,16661,1600,14134,1984,0.8505749097550286
"US, RI",2020-10-27,995214,1004,17487,1691,14812,2066,0.8438921974691428
"US, RI",2020-10-27,979987,1024,18725,1803,15917,2182,0.832347892428
"US, RI",2020-10-27,964495,1042,20129,1929,17182,2336,0.8289390573657072
"US, RI",2020-10-27,948607,1071,21589,2073,18472,2485,0.8221779609986571
"US, RI",2020-10-27,932338,1093,22905,2201,19633,NA,0.0
"US, RI",2020-10-27,915692,1121,24181,2278,20796,NA,0.0
"US, RI",2020-10-27,898675,1154,26294,2422,22742,NA,0.0
"US, RI",2020-10-27,880991,1196,31024,2658,27182,NA,0.0
"US, RI",2020-10-27,874949,1216,32874,2763,28910,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6829174,NA,NA,NA,NA,NA,0.0
"US, TN",2020-10-27,6828835,124,5827,1969,5703,633,0.775944495
"US, TN",2020-10-27,6826413,195,10366,5140,10171,1013,0.69802375899231
"US, TN",2020-10-27,6822865,287,16699,8881,7531,1435,0.6138092101323436
"US, TN",2020-10-27,6818027,361,22063,14965,6737,1710,0.5536094689881571
"US, TN",2020-10-27,6811850,472,29549,19731,9346,2073,0.5011047026005229
"US, TN",2020-10-27,6803889,584,40172,26159,13429,2564,0.4558967866744429
"US, TN",2020-10-27,6793886,749,65274,36996,27529,3284,0.35936426229651713
"US, TN",2020-10-27,6780667,999,99044,57239,40806,4280,0.30866512430261855
"US, TN",2020-10-27,6763438,1289,126393,87290,37814,5554,0.31387362093967713
"US, TN",2020-10-27,6741121,1673,149179,111416,36090,6677,0.3197022177575743
"US, TN",2020-10-27,6713528,2025,169859,152674,15160,NA,0.0
"US, TN",2020-10-27,6680408,2374,190891,174044,14473,NA,0.0
"US, TN",2020-10-27,6641793,2767,214717,193849,18101,NA,0.0
"US, TN",2020-10-27,6597522,3163,249866,219230,27473,NA,0.0
"US, TN",2020-10-27,6581117,3353,260672,231887,25432,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28995881,NA,NA,NA,NA,NA,0.0
"US, TX",2020-10-27,28994875,363,15088,2580,14664,1409,0.6706841072857143
"US, TX",2020-10-27,28985847,803,27542,12507,26503,NA,0.0
"US, TX",2020-10-27,28969963,1309,44701,24487,18758,NA,0.0
"US, TX",2020-10-27,28946905,1697,61254,40068,19214,NA,0.0
"US, TX",2020-10-27,28918529,2057,87192,56535,28409,NA,0.0
"US, TX",2020-10-27,28883996,2534,151045,79974,67776,NA,0.0
"US, TX",2020-10-27,28839494,3505,270707,136419,130083,NA,0.0
"US, TX",2020-10-27,28768883,6325,409885,244449,158131,NA,0.0
"US, TX",2020-10-27,28644550,9897,528743,367354,147096,NA,0.0
"US, TX",2020-10-27,28472624,12691,619814,478752,123432,NA,0.0
"US, TX",2020-10-27,28267705,14522,679032,568067,92740,NA,0.0
"US, TX",2020-10-27,28038409,15987,760281,649580,89024,NA,0.0
"US, TX",2020-10-27,27788682,17239,826196,703662,97793,NA,0.0
"US, TX",2020-10-27,27521516,18299,907706,758192,122132,NA,0.0
"US, TX",2020-10-27,27428536,18788,942850,782006,131790,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535519,NA,NA,NA,NA,NA,0.0
"US, VA",2020-10-27,8535075,154,6182,721,6028,1282,1.4812589542857142
"US, VA",2020-10-27,8529789,522,14962,2042,14440,3608,1.7224588003895571
"US, VA",2020-10-27,8518396,956,27813,3678,23179,5211,1.3382744965098572
"US, VA",2020-10-27,8501286,1358,42533,5648,35527,7172,1.2044429367449143
"US, VA",2020-10-27,8479400,1541,53869,7131,45197,8090,1.0727081305707213
"US, VA",2020-10-27,8454986,1732,61736,8005,51999,8823,1.0208213776634143
"US, VA",2020-10-27,8426904,1968,71642,9330,60344,10459,1.04278416092715
"US, VA",2020-10-27,8396282,2095,86994,11550,73349,12844,1.0545883295728142
"US, VA",2020-10-27,8362386,2352,102521,13247,86922,14528,1.0121968042784286
"US, VA",2020-10-27,8325920,2527,116569,14764,99278,15938,0.9766134833691357
"US, VA",2020-10-27,8286245,2711,131640,16143,112717,NA,0.0
"US, VA",2020-10-27,8241896,3144,145408,17255,124870,NA,0.0
"US, VA",2020-10-27,8192895,3358,158716,18492,136562,NA,0.0
"US, VA",2020-10-27,8140872,3581,174275,19583,150503,NA,0.0
"US, VA",2020-10-27,8122723,3654,181190,20008,157528,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5822434,NA,NA,NA,NA,NA,0.0
"US, WI",2020-10-27,5821966,170,3555,NA,3385,1049,2.1076953985714284
"US, WI",2020-10-27,5818278,308,6520,NA,6212,1489,1.6312445223488141
"US, WI",2020-10-27,5812669,434,11275,5994,4847,1939,1.2283813747228358
"US, WI",2020-10-27,5805223,568,17707,10880,6259,2499,1.0080759021855785
"US, WI",2020-10-27,5795634,691,22518,16231,5596,3035,0.9627218859832786
"US, WI",2020-10-27,5784557,777,27743,21953,5013,3393,0.8735794357392572
"US, WI",2020-10-27,5772537,820,36942,28670,7452,3850,0.7444101564614786
"US, WI",2020-10-27,5759625,906,50179,39513,9760,4493,0.6395674912385092
"US, WI",2020-10-27,5745109,1011,62263,52350,8902,5125,0.5879437684843786
"US, WI",2020-10-27,5729168,1111,73138,64480,7547,5684,0.5551149881046785
"US, WI",2020-10-27,5711876,1197,86250,75878,9175,NA,0.0
"US, WI",2020-10-27,5693273,1281,113645,94094,18270,NA,0.0
"US, WI",2020-10-27,5672650,1465,150236,119747,29024,NA,0.0
"US, WI",2020-10-27,5648159,1788,211928,158158,41103,NA,0.0
